"NGS-Ready DNA from Escherichia coli, strain 1136922 (ATCC BAA-2779DX)",$706.00,$706.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/BAA-2779DX.ashx
"NGS-Ready DNA from Klebsiella pneumoniae, strain BK34786 (ATCC BAA-2787DX)",$706.00,$706.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/BAA-2787DX.ashx
"NGS-Ready DNA from Klebsiella pneumoniae, strain 1147843 (ATCC BAA-2784DX)",$706.00,$706.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/BAA-2784DX.ashx
"NGS-Ready DNA from Escherichia coli, strain 1099705 (ATCC BAA-2776DX)",$706.00,$706.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/BAA-2776DX.ashx
"NGS-Ready DNA from Escherichia coli, strain 1144993 (ATCC BAA-2781DX)",$706.00,$706.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/BAA-2781DX.ashx
"NGS-Ready DNA from Escherichia coli, strain 1099675 (ATCC BAA-2775DX)",$706.00,$706.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/BAA-2775DX.ashx
"NGS-Ready DNA from Escherichia coli, strain 1093925 (ATCC BAA-2774DX)",$706.00,$706.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/BAA-2774DX.ashx
Anaeromyxobacter dehalogenans Sanford et al. (ATCC BAA-259D-5),$550.00,$550.00,NA,NA,Genomic DNA from Anaeromyxobacter dehalogenans strain 2CP-C [ATCC BAA-259],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-259D-5.ashx
"NGS-Ready DNA from Burkholderia multivorans, strain LMG 13010 (ATCC BAA-247DX)",$706.00,$706.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/BAA-247DX.ashx
Burkholderia ambifaria Coenye et al. (ATCC BAA-244D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA fromBurkholderia ambifaria strain LMG 19182 [ATCC BAA-244],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer.OD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-244D-5.ashx
Clostridioides difficile (Prevot) Lawson et al. (ATCC BAA-1871D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Clostridioides difficile strain 4111 [ATCC BAA-1871],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1871D-5.ashx
Quantitative Genomic DNA from Clostridioides difficile (ATCC BAA-1870DQ),$541.00,$541.00,NA,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/BAA-1870DQ.ashx
Salmonella enterica subsp. enterica (ex Kauffmann and Edwards) Le Minor and Popoff serovar Senftenberg (ATCC BAA-1736D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Salmonella enterica subsp. enterica serovar Senftenberg strain MZ1488 [ATCC BAA-1736],1,freeze-dried Total DNA: At least X ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1736D-5.ashx
Staphylococcus aureus subsp. aureus Rosenbach (ATCC BAA-1718D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from strain TCH959 (ATCC BAA-1718),1,freeze-dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,Drug discovery,https://www.atcc.org/~/ps/BAA-1718D-5.ashx
Salmonella enterica subsp. enterica (ex Kauffmann and Edwards) Le Minor and Popoff serovar Muenchen (ATCC BAA-1676D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Salmonella enterica subsp. enterica serovar Muenchen strain MZ1478 [ATCC BAA-1676],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1676D-5.ashx
Salmonella enterica subsp. enterica (ex Kauffmann and Edwards) Le Minor and Popoff serovar Muenchen (ATCC BAA-1674D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Salmonella enterica subsp. enterica serovar Muenchen strain MZ1477 [ATCC BAA-16747],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1674D-5.ashx
Salmonella enterica subsp. enterica (ex Kauffmann and Edwards) Le Minor and Popoff serovar Typhi (ATCC BAA-1671D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Salmonella enterica subsp. enterica strain MZ1480 [ATCC BAA-1671],1,dried Total DNA: At least 5 ug in 1X TE buffer.OD260/OD280: 1.6 to 2.1,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1671D-5.ashx
Salmonella enterica subsp. enterica (ex Kauffmann and Edwards) Le Minor and Popoff serovar Poona (ATCC BAA-1673D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Salmonella enterica subsp. enterica serovar Poona strain MZ1481 [ATCC BAA-1673],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1673D-5.ashx
Streptococcus pyogenes Rosenbach (ATCC BAA-1633D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from strain NZ131 [ATCC BAA-1633],1,freeze-dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1633D-5.ashx
Yersinia pestis (Lehmann and Neumann) van Loghem (ATCC BAA-1622D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from strain K25 (ATCC BAA-1622**),1,frozen,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1622D-5.ashx
Yersinia pestis (Lehmann and Neumann) van Loghem (ATCC BAA-1621D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from strain K25 (ATCC BAA-1621**),1,frozen,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1621D-5.ashx
Yersinia pestis (Lehmann and Neumann) van Loghem (ATCC BAA-1616D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from strain Kimberley (ATCC BAA-1616**),1,frozen,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1616D-5.ashx
Yersinia pestis (Lehmann and Neumann) van Loghem (ATCC BAA-1614D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from strain Kuma (ATCC BAA-1614**),1,frozen,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1614D-5.ashx
Yersinia pestis (Lehmann and Neumann) van Loghem (ATCC BAA-1613D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from strain A12 (ATCC BAA-1613**),1,frozen,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1613D-5.ashx
Yersinia pestis (Lehmann and Neumann) van Loghem (ATCC BAA-1611D-5),$550.00,$550.00,NA,NA,Genomic DNA from Yersinia pestis strain Kim [ATCC BAA-1611**],1,frozen Total DNA: At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1611D-5.ashx
Salmonella enterica subsp. enterica (ex Kauffmann and Edwards) Le Minor and Popoff serovar Sendai (ATCC BAA-1586D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Salmonella enterica subsp. enterica serovar Sendai strain MZ1437 [ATCC BAA-1586],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1586D-5.ashx
Salmonella enterica subsp. enterica (ex Kauffmann and Edwards) Le Minor and Popoff serovar Paratyphi B (ATCC BAA-1585D-5),$550.00,$550.00,NA,NA,Genomic DNA from strain MZ1438 [ATCC BAA-1585],1,freeze-dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1585D-5.ashx
Salmonella enterica  subsp. salamae (Le Minor et al.) Le Minor and Popoff (ATCC BAA-1583D-5),$550.00,$550.00,NA,NA,Genomic DNA from Salmonella enterica subsp. salamae strain MZ1440 [ATCC Baa-1583],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1583D-5.ashx
Salmonella enterica subsp. diarizonae (Le Minor et al.) Le Minor and Popoff (ATCC BAA-1579D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Salmonella enterica subsp. diarizonae strain MZ1444 [ATCC BAA-1579],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1579D-5.ashx
Salmonella enterica  subsp. salamae (Le Minor et al.) Le Minor and Popoff (ATCC BAA-1576D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Salmonella enterica subsp. salamae strain MZ1448 [ATCC BAA-1576],1,freeze-dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1576D-5.ashx
Yersinia pestis (ATCC BAA-1511D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Yersinia pestis strain K25 [ATCC BAA-1511**],1,frozen Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1511D-5.ashx
Yersinia pestis (Lehmann and Neumann) van Loghem (ATCC BAA-1509D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from strain Kimberley (ATCC BAA-1509**),1,frozen,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1509D-5.ashx
Yersinia pestis (Lehmann and Neumann) van Loghem (ATCC BAA-1508D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from strain Yokohama (ATCC BAA-1508**),1,frozen,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1508D-5.ashx
Yersinia pestis (Lehmann and Neumann) van Loghem (ATCC BAA-1507D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from strain Kuma D7 [ATCC BAA-1507**],1,frozen,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1507D-5.ashx
Yersinia pestis (Lehmann and Neumann) van Loghem (ATCC BAA-1506D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from strain A12 (ATCC BAA-1506**),1,frozen,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1506D-5.ashx
Yersinia pestis (Lehmann and Neumann) van Loghem (ATCC BAA-1505D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from strain TS (ATCC BAA-1505**),1,frozen,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1505D-5.ashx
Yersinia pestis (Lehmann and Neumann) van Loghem (ATCC BAA-1504D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from strain Kim (ATCC BAA-1504**),1,frozen,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1504D-5.ashx
Verminephrobacter eiseniae (ATCC BAA-1489D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from strain EFO1-2 (ATCC BAA-1489),1,freeze-dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1489D-5.ashx
Campylobacter jejuni subsp. doylei Steele and Owen (ATCC BAA-1458D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Campylobacter jejuni subsp. doylei (ATCC BAA-1458),1,dried Total DNA:  At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1458D-5.ashx
Campylobacter curvus (Tanner et al.) Vandamme et al. (ATCC BAA-1459D-5),$550.00,$550.00,NA,NA,Genomic DNA from Campylobacter curvus strain RM 4077 [ATCC BAA-1459],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1459D-5.ashx
Campylobacter jejuni subsp. jejuni (Jones et al.) Veron and Chatelain (ATCC BAA-1456D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Campylobacter jejuni subsp. jejuni strain RM 5035 [ATCC BAA-1456],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1456D-5.ashx
Chromohalobacter salexigens Arahal et al. (ATCC BAA-138D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Chromohalobacter salexigens strain DSM 3043 [ATCC BAA-138],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-138D-5.ashx
Streptococcus pyogenes Rosenbach (ATCC BAA-1315D-5),$550.00,$550.00,seqeunce available,NA,Genomic from Streptococcus pyogenes MGAS9429 (ATCC BAA-1315),1,dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1315D-5.ashx
Exiguobacterium sp. (ATCC BAA-1283D-5),$550.00,$550.00,NA,NA,Genomic DNA from strain AT1b [ATCC BAA-1283],1,dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1283D-5.ashx
Photobacterium profundum Nogi et al. (ATCC BAA-1253D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Photobacterium profundum strain SS9 [ATCC BAA-1253],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1253D-5.ashx
Psychrobacter cryohalolentis (ATCC BAA-1226D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Psychrobacter cryohalolentis strain K5 [ATCC BAA-1226],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1226D-5.ashx
Methylibium petroleiphilum (ATCC BAA-1232D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Methylibium petroleiphilum strain PM1 [ATCC BAA-1232],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1232D-5.ashx
Xanthobacter autotrophicus (Baumgarten et al.) Wiegel et al. (ATCC BAA-1158D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from strain Py2 (ATCC BAA-1158),1,dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1158D-5.ashx
Sulfitobacter sp. (ATCC BAA-1157D),$550.00,$550.00,NA,NA,Genomic DNA from NAS-14.1 [ATCC BAA-1157],1,dried,NA,NA,NA,NA,NA,Genome sequencing strain,https://www.atcc.org/~/ps/BAA-1157D.ashx
Sulfitobacter sp. (ATCC BAA-1157D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from strain NAS-14.1 (ATCC BAA-1157),1,dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1157D-5.ashx
Sulfitobacter sp. (ATCC BAA-1142D),$550.00,$550.00,NA,NA,Genomic DNA from EE-36 [ATCC BAA-1142],1,dried,NA,NA,NA,NA,NA,Genome sequencing strain,https://www.atcc.org/~/ps/BAA-1142D.ashx
Sulfitobacter sp. (ATCC BAA-1142D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from strain EE-36 (ATCC BAA-1142),1,dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1142D-5.ashx
Vibrio campbellii (Baumann et al.) Baumann et al. (ATCC BAA-1116D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Vibrio campbellii strain BB120 [ATCC BAA-1116],1,dried Total DNA: At least 5 ug in 1X TE buffer.OD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1116D-5.ashx
Shewanella baltica Ziemke et al. (ATCC BAA-1091D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Shewanella baltica strain OS155 [ATCC BAA-1091],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1091D-5.ashx
Shewanella denitrificans Brettar et al. (ATCC BAA-1090D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Shewanella denitrificans strain OS217 [ATCC BAA-1090],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1090D-5.ashx
Shewanella frigidimarina Bowman et al. (ATCC BAA-1089D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Shewanella frigidimarina [ATCC BAA-1089],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1089D-5.ashx
Streptococcus pyogenes Rosenbach (ATCC BAA-1066D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from strain MGAS 10750 (ATCC BAA-1066),1,dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1066D-5.ashx
Streptococcus pyogenes Rosenbach (ATCC BAA-1064D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from strain MGAS 6180 [ATCC BAA-1064],1,dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1064D-5.ashx
